,method,parameter,total_features,noise_level,noisy_score,score,features_names,feature_weights,feature_complexities
687,omp,7,24,0.25,0.9942720153425586,0.9999999436314225,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[0.9994871853298527, 0.0006416216541895064, -0.0011062958493699617, 0.0004728877710299856, 0.00028722556137350053, 1.99970291819639, -0.0002938306887209879]","[1, 3, 3, 4, 4, 4, 4]"
688,omp,8,24,0.25,0.9942720153425586,0.9999999436314225,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[0.9994871853298527, 0.0006416216541895064, -0.0011062958493699617, 0.0004728877710299856, 0.00028722556137350053, 1.99970291819639, -0.0002938306887209879]","[1, 3, 3, 4, 4, 4, 4]"
689,omp,9,24,0.25,0.9942720153425586,0.9999999436314225,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[0.9994871853298527, 0.0006416216541895064, -0.0011062958493699617, 0.0004728877710299856, 0.00028722556137350053, 1.99970291819639, -0.0002938306887209879]","[1, 3, 3, 4, 4, 4, 4]"
690,omp,1,24,0.5,0.9557406213315226,0.9776440737466214,"['Num[Exists(Star(on),Nominal(a))]']",[1.9676690628980447],[4]
691,omp,2,24,0.5,0.977545189741836,0.9999999599785666,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9988882346435293, 2.0000500325492423]","[1, 4]"
692,omp,3,24,0.5,0.9775452036718704,0.99999994572804,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9988913765988573, 0.0008555300588497636, 2.000006403112491]","[1, 3, 4]"
693,omp,4,24,0.5,0.977545220807762,0.9999999281978978,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Forall(on,Not(Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9989277915039254, 0.0008697976634497918, -0.0012684139033381186, 1.9997455862203048]","[1, 3, 4, 4]"
694,omp,5,24,0.5,0.9775452232816069,0.9999999256671365,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Not(Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9989376250175385, 0.0007837766120760342, -0.0002006811265173099, -0.0013067678728698874, 1.999761613136554]","[1, 3, 4, 4, 4]"
695,omp,6,24,0.5,0.9775452241834373,0.9999999247445575,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Not(Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9988966016517669, 0.0008545706889482558, -0.000187092861598345, -0.00015063361229093893, -0.0013635434623777286, 1.9997155452997153]","[1, 3, 3, 4, 4, 4]"
696,omp,7,24,0.5,0.9775452243124154,0.9999999246126118,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Not(Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9988764093995344, 0.0008654491416128492, -0.0001860539214731114, -0.0001837429188317812, -0.00015205653906608379, -0.0013888864276918017, 1.9997148270655771]","[1, 3, 3, 4, 4, 4, 4]"
697,omp,8,24,0.5,0.9775452243124154,0.9999999246126118,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Not(Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9988764093995344, 0.0008654491416128492, -0.0001860539214731114, -0.0001837429188317812, -0.00015205653906608379, -0.0013888864276918017, 1.9997148270655771]","[1, 3, 3, 4, 4, 4, 4]"
698,omp,9,24,0.5,0.9775452243124154,0.9999999246126118,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Not(Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9988764093995344, 0.0008654491416128492, -0.0001860539214731114, -0.0001837429188317812, -0.00015205653906608379, -0.0013888864276918017, 1.9997148270655771]","[1, 3, 3, 4, 4, 4, 4]"
699,omp,1,24,1.0,0.8952652904793329,0.9776438837998497,"['Num[Exists(Star(on),Nominal(a))]']",[1.9684683030197831],[4]
700,omp,2,24,1.0,0.9156947710189166,0.9999997897992845,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9994068687010046, 2.000866085236283]","[1, 4]"
701,omp,3,24,1.0,0.9156948696069842,0.9999996820426256,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.999415508559045, 0.0023525663117497657, 2.0007461114936436]","[1, 3, 4]"
702,omp,4,24,1.0,0.9156949685564579,0.9999995738909501,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9993586030684638, 0.002915941228704736, 0.001307755707143152, 2.000590277586732]","[1, 3, 4, 4]"
703,omp,5,24,1.0,0.915694988268934,0.9999995523452333,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9991558833245268, 0.003252556914798242, -0.0008875088796969914, 0.0015540339467313732, 2.00042606950226]","[1, 3, 3, 4, 4]"
704,omp,6,24,1.0,0.9156950174922418,0.9999995204041873,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9991606165505063, 0.0017497539179046823, 0.0033271335741616565, -0.0010976869802899543, 0.0015547382733973735, 2.000034255839902]","[1, 3, 3, 3, 4, 4]"
705,omp,7,24,1.0,0.9156950197042568,0.999999517986457,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9992470518499849, 0.0016412703881138046, 0.0032805670840492006, -0.0011021342851191224, 0.000786533073849944, 0.0015608292780327287, 2.0000373303252124]","[1, 3, 3, 3, 4, 4, 4]"
706,omp,8,24,1.0,0.9156950197042568,0.999999517986457,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9992470518499849, 0.0016412703881138046, 0.0032805670840492006, -0.0011021342851191224, 0.000786533073849944, 0.0015608292780327287, 2.0000373303252124]","[1, 3, 3, 3, 4, 4, 4]"
707,omp,9,24,1.0,0.9156950197042568,0.999999517986457,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9992470518499849, 0.0016412703881138046, 0.0032805670840492006, -0.0011021342851191224, 0.000786533073849944, 0.0015608292780327287, 2.0000373303252124]","[1, 3, 3, 3, 4, 4, 4]"
708,omp,1,25,0.0,0.9776440861356488,0.9776440861356488,"['Num[Exists(Star(on),Nominal(a))]']",[1.9675829902403856],[4]
709,omp,2,25,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
710,omp,3,25,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
711,omp,4,25,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
712,omp,5,25,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
713,omp,6,25,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
714,omp,7,25,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
715,omp,8,25,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
716,omp,9,25,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
717,omp,1,25,0.25,0.9720407993490948,0.9776439919120508,"['Num[Exists(Star(on),Nominal(a))]']",[1.9681571460655802],[4]
718,omp,2,25,0.25,0.9942754300886214,0.9999999013318196,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0004458813051138, 2.0005886099638084]","[1, 4]"
719,omp,3,25,0.25,0.9942754343939934,0.9999998969991021,"['Bool[holding]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0003953023390602, 0.000451715479197509, 2.0005772530684456]","[1, 4, 4]"
720,omp,4,25,0.25,0.9942754386380801,0.9999998927280588,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0003829348296327, -0.000630028326579329, 0.00040086338250668193, 2.000707719390039]","[1, 3, 4, 4]"
721,omp,5,25,0.25,0.9942754406114943,0.9999998907421105,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Num[Forall(on,ontable)]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0003260638334979, -0.0007095212828242079, 0.00012700431307895952, 0.0002982436536310867, 2.0007741765982887]","[1, 3, 3, 4, 4]"
722,omp,6,25,0.25,0.9942754406120641,0.9999998907415371,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Num[Forall(on,ontable)]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0003246348084445, -0.0007082838456277751, 0.00012740816910366192, 0.00029624341924054095, -1.278356175392279e-05, 2.0007744549609514]","[1, 3, 3, 4, 4, 4]"
723,omp,7,25,0.25,0.9942754406123167,0.9999998907412829,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Num[Forall(on,ontable)]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0003242644603108, -0.0007089844738646714, 0.0001279322416166688, 0.0002966487811457789, -1.2228589190413832e-05, 2.1369752821059354e-06, 2.000774562710591]","[1, 3, 3, 4, 4, 4, 4]"
724,omp,8,25,0.25,0.9942754406123167,0.9999998907412829,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Num[Forall(on,ontable)]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0003242644603108, -0.0007089844738646714, 0.0001279322416166688, 0.0002966487811457789, -1.2228589190413832e-05, 2.1369752821059354e-06, 2.000774562710591]","[1, 3, 3, 4, 4, 4, 4]"
725,omp,9,25,0.25,0.9942754406123167,0.9999998907412829,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Num[Forall(on,ontable)]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0003242644603108, -0.0007089844738646714, 0.0001279322416166688, 0.0002966487811457789, -1.2228589190413832e-05, 2.1369752821059354e-06, 2.000774562710591]","[1, 3, 3, 4, 4, 4, 4]"
726,omp,1,25,0.5,0.9556789072648165,0.9776439940080963,"['Num[Exists(Star(on),Nominal(a))]']",[1.9680136401420492],[4]
727,omp,2,25,0.5,0.977463358801024,0.9999998661834433,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9986344281765683, 2.00038638214653]","[1, 4]"
728,omp,3,25,0.5,0.9774634416364272,0.9999997814070656,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[0.997921397206179, 2.0004174102529166, -0.0010057663680361382]","[1, 4, 4]"
729,omp,4,25,0.5,0.9774634878849998,0.9999997340748101,"['Bool[holding]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[0.9974410340357589, -0.0034028398733142876, 2.0005091708067106, -0.0011282688701013076]","[1, 4, 4, 4]"
730,omp,5,25,0.5,0.9774634884000326,0.9999997335477091,"['Bool[holding]', 'Num[Exists(on,ontable)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[0.9973859856731273, -0.0001377646773543384, -0.003399335227654464, 2.0004910814502925, -0.0011642637228412654]","[1, 3, 4, 4, 4]"
731,omp,6,25,0.5,0.9774634888107488,0.9999997331273691,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[0.9973965345379322, 0.00015651037709917914, -0.0001466154973629366, -0.0034274406660020178, 2.0004819397259115, -0.001142897392629801]","[1, 3, 3, 4, 4, 4]"
732,omp,7,25,0.5,0.9774634891078778,0.9999997328232779,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[0.997415729649437, 0.0001832486175085875, -0.0001901442002435174, -0.00015151842132586814, -0.003290568355179746, 2.00044137596127, -0.0011134566141559584]","[1, 3, 3, 3, 4, 4, 4]"
733,omp,8,25,0.5,0.9774634891078778,0.9999997328232779,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[0.997415729649437, 0.0001832486175085875, -0.0001901442002435174, -0.00015151842132586814, -0.003290568355179746, 2.00044137596127, -0.0011134566141559584]","[1, 3, 3, 3, 4, 4, 4]"
734,omp,9,25,0.5,0.9774634891078778,0.9999997328232779,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[0.997415729649437, 0.0001832486175085875, -0.0001901442002435174, -0.00015151842132586814, -0.003290568355179746, 2.00044137596127, -0.0011134566141559584]","[1, 3, 3, 3, 4, 4, 4]"
735,omp,1,25,1.0,0.8953692765431458,0.9776439097917009,"['Num[Exists(Star(on),Nominal(a))]']",[1.967729912926549],[4]
736,omp,2,25,1.0,0.9157646766102674,0.9999997463447695,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.998140375645475, 2.000086639225308]","[1, 4]"
737,omp,3,25,1.0,0.9157649575544154,0.9999994395390607,"['Bool[holding]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9971515474963892, -0.008550668407815822, 2.0003077190200833]","[1, 4, 4]"
738,omp,4,25,1.0,0.9157650565917709,0.9999993313850869,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9971110775749211, -0.0032301223077717328, -0.006471239716477425, 1.9996751313395909]","[1, 3, 4, 4]"
739,omp,5,25,1.0,0.9157650884734629,0.9999992965686111,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9970696997898446, 0.0013509683085086818, -0.003315123367940949, -0.006808018413127836, 1.9995997117473174]","[1, 3, 3, 4, 4]"
740,omp,6,25,1.0,0.9157651035933818,0.9999992800568686,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9969198045539497, 0.0015433701825147252, -0.003573378035239526, -0.0007315595040480602, -0.006541482711964467, 1.9994352565607127]","[1, 3, 3, 3, 4, 4]"
741,omp,7,25,1.0,0.9157651045002078,0.9999992790665673,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9969401197264081, 0.001466521818957284, -0.003575088711650245, -0.0006575080647116184, -0.006554213666822198, -0.00013587800255296414, 1.999462676072532]","[1, 3, 3, 3, 4, 4, 4]"
742,omp,8,25,1.0,0.9157651045002078,0.9999992790665673,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9969401197264081, 0.001466521818957284, -0.003575088711650245, -0.0006575080647116184, -0.006554213666822198, -0.00013587800255296414, 1.999462676072532]","[1, 3, 3, 3, 4, 4, 4]"
743,omp,9,25,1.0,0.9157651045002078,0.9999992790665673,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9969401197264081, 0.001466521818957284, -0.003575088711650245, -0.0006575080647116184, -0.006554213666822198, -0.00013587800255296414, 1.999462676072532]","[1, 3, 3, 3, 4, 4, 4]"
744,omp,1,26,0.0,0.9776440861356488,0.9776440861356488,"['Num[Exists(Star(on),Nominal(a))]']",[1.9675829902403827],[4]
745,omp,2,26,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
746,omp,3,26,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
747,omp,4,26,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
748,omp,5,26,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
749,omp,6,26,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
750,omp,7,26,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
751,omp,8,26,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
752,omp,9,26,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
753,omp,1,26,0.25,0.9719845793953364,0.9776440723135339,"['Num[Exists(Star(on),Nominal(a))]']",[1.9675545263855463],[4]
754,omp,2,26,0.25,0.9942722716760274,0.9999999447558636,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0013611921354015, 2.000015661923893]","[1, 4]"
755,omp,3,26,0.25,0.9942722967425097,0.9999999195441579,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(Star(on),Nominal(a))]']","[1.001519058719495, 0.0006016501037765732, 2.000157591793635]","[1, 1, 4]"
756,omp,4,26,0.25,0.9942723006906351,0.9999999155731588,"['Bool[holding]', 'Num[ontable]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0016264030535043, 0.0005803048699488799, 0.000976667246734402, 2.0001273044411674]","[1, 1, 4, 4]"
757,omp,5,26,0.25,0.994272301182798,0.9999999150781447,"['Bool[holding]', 'Num[ontable]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0016299021282125, 0.0005837475130508993, 0.0008346223573300224, -0.00021870841296761935, 2.000170980743872]","[1, 1, 4, 4, 4]"
758,omp,6,26,0.25,0.9942723015287819,0.9999999147301564,"['Bool[holding]', 'Num[ontable]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.001645655404895, 0.0005553745666297426, 0.0007986848964753688, -0.00025341397674465415, -0.00011199339466779532, 2.0001869702762836]","[1, 1, 4, 4, 4, 4]"
759,omp,7,26,0.25,0.9942723016083637,0.9999999146501134,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0016399922133064, 0.0005432589182994523, 6.96614630673177e-05, 0.000788373353870755, -0.000246318962931999, -0.00010771138398687672, 2.0001789609190466]","[1, 1, 3, 4, 4, 4, 4]"
760,omp,8,26,0.25,0.9942723016083637,0.9999999146501134,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0016399922133064, 0.0005432589182994523, 6.96614630673177e-05, 0.000788373353870755, -0.000246318962931999, -0.00010771138398687672, 2.0001789609190466]","[1, 1, 3, 4, 4, 4, 4]"
761,omp,9,26,0.25,0.9942723016083637,0.9999999146501134,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0016399922133064, 0.0005432589182994523, 6.96614630673177e-05, 0.000788373353870755, -0.000246318962931999, -0.00010771138398687672, 2.0001789609190466]","[1, 1, 3, 4, 4, 4, 4]"
762,omp,1,26,0.5,0.9556912368703381,0.977644084237119,"['Num[Exists(Star(on),Nominal(a))]']",[1.9674976081053641],[4]
